critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.1672332286834717,-0.12334075570106506,1.14454984664917,-1.0605379343032837,1.5551016330718994,10.199912071228027,7.109084129333496,3.0908279418945312,1.5990078449249268,0
1.2747647762298584,-65.413330078125,2.915168285369873,-67.21173858642578,0.5170935392379761,65.82410430908203,0.39148643612861633,65.4326171875,0.27206653356552124,20000
1.2784539461135864,-80.85693359375,1.8574904203414917,-89.77571105957031,0.5468140840530396,81.34426879882812,0.44315603375434875,80.90111541748047,0.26090019941329956,40000
1.0930747985839844,-83.65270233154297,-1.6307893991470337,-96.42544555664062,0.47283637523651123,83.89207458496094,0.47299250960350037,83.41908264160156,0.21419264376163483,60000
0.7943964004516602,-80.88603210449219,-26.457944869995117,-98.5455322265625,0.4585212469100952,80.98990631103516,0.4577404260635376,80.53216552734375,0.22606101632118225,80000
2.4600677490234375,-79.70242309570312,-11.431803703308105,-98.9189224243164,0.48903942108154297,79.84263610839844,0.4493260383605957,79.393310546875,0.20197169482707977,100000
0.7314115762710571,-79.95108032226562,1.6542141437530518,-98.83172607421875,0.4704650640487671,80.2499771118164,0.3849231004714966,79.86505126953125,0.19337964057922363,120000
0.5584713220596313,-79.75425720214844,2.4639337062835693,-99.41604614257812,0.5168917179107666,80.07183074951172,0.4041987359523773,79.66763305664062,0.20050160586833954,140000
1.1454625129699707,-80.77119445800781,0.058431342244148254,-99.21231079101562,0.42166346311569214,80.81339263916016,0.3829771876335144,80.43041229248047,0.1785639524459839,160000
2.1516785621643066,-80.70209503173828,-30.28047752380371,-99.44503784179688,0.42209798097610474,81.12747192382812,0.4270237386226654,80.70044708251953,0.21500533819198608,180000
0.8233040571212769,-81.010498046875,0.19463205337524414,-98.7723388671875,0.4270952045917511,81.21498107910156,0.4453239440917969,80.7696533203125,0.20896035432815552,200000
0.5319669246673584,-81.58769226074219,-33.81428909301758,-98.56900024414062,0.47244617342948914,81.68921661376953,0.37975355982780457,81.30946350097656,0.19473928213119507,220000
0.6099603772163391,-80.98072814941406,1.1287750005722046,-97.9605484008789,0.42825961112976074,81.17831420898438,0.36459529399871826,80.813720703125,0.17735159397125244,240000
0.7089488506317139,-80.26483154296875,-0.8207049369812012,-99.29998016357422,0.42983946204185486,80.56024932861328,0.39007052779197693,80.17018127441406,0.19640275835990906,260000
2.003554105758667,-79.80706024169922,0.03697916865348816,-99.88703918457031,0.44767314195632935,79.9843521118164,0.37424638867378235,79.610107421875,0.1885087788105011,280000
0.5514900088310242,-81.32748413085938,-10.474214553833008,-99.90340423583984,0.42426446080207825,81.75161743164062,0.36503538489341736,81.38658142089844,0.19033746421337128,300000
0.7948710918426514,-77.76373291015625,1.159816026687622,-99.50376892089844,0.4282946288585663,77.880126953125,0.3723686635494232,77.50775909423828,0.18908263742923737,320000
0.8523375391960144,-82.71922302246094,-0.03427627682685852,-98.97419738769531,0.42664843797683716,82.8587417602539,0.3726443350315094,82.48609924316406,0.16918963193893433,340000
0.4487876892089844,-81.86477661132812,-42.71369552612305,-100.34998321533203,0.4439736008644104,81.98650360107422,0.37476715445518494,81.61174011230469,0.16763727366924286,360000
0.6176083087921143,-82.12728881835938,2.450348377227783,-99.22981262207031,0.416639506816864,82.27994537353516,0.3257067799568176,81.95423889160156,0.1680535525083542,380000
2.014199733734131,-81.47422790527344,0.2672653794288635,-98.97772979736328,0.38506942987442017,81.74397277832031,0.3399818539619446,81.40399169921875,0.16579830646514893,400000
2.029737949371338,-83.97545623779297,-0.47447752952575684,-100.24006652832031,0.3997555375099182,84.1513442993164,0.39285483956336975,83.75849151611328,0.18950346112251282,420000
