critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.1672332286834717,-0.12334075570106506,1.14454984664917,-1.0605379343032837,1.5551016330718994,5.223268032073975,2.132725238800049,3.090542793273926,1.5990078449249268,0
1.1487499475479126,-58.36924743652344,3.116854429244995,-66.4999008178711,0.5170935392379761,58.43765640258789,0.2566503584384918,58.181007385253906,0.30211639404296875,20000
1.2766108512878418,-56.22138977050781,2.6447136402130127,-87.4127197265625,0.5468140840530396,56.34312057495117,0.30329346656799316,56.039825439453125,0.30454906821250916,40000
0.5166361927986145,-60.9399299621582,-0.22793373465538025,-89.5216064453125,0.5025880932807922,60.81574630737305,0.3213370740413666,60.494407653808594,0.28012001514434814,60000
0.40431368350982666,-62.65024185180664,-14.904321670532227,-90.27944946289062,0.4550047814846039,62.63448715209961,0.26283499598503113,62.37165069580078,0.25651392340660095,80000
0.4950409233570099,-59.979270935058594,-6.595718860626221,-91.500244140625,0.4989422857761383,59.85037612915039,0.29960229992866516,59.55077362060547,0.24461442232131958,100000
0.5632563829421997,-61.3870849609375,1.053774118423462,-94.48812866210938,0.43617767095565796,61.36114501953125,0.2363739162683487,61.12477111816406,0.2199072241783142,120000
0.4042321741580963,-60.13282775878906,0.4487980604171753,-96.15093231201172,0.5046250224113464,60.018497467041016,0.25773659348487854,59.76076126098633,0.24057936668395996,140000
0.49661773443222046,-61.799068450927734,-0.14577993750572205,-93.86996459960938,0.4530675411224365,61.58334732055664,0.27335792779922485,61.30998992919922,0.23364722728729248,160000
0.4730275273323059,-61.90102767944336,-11.16153621673584,-98.65203857421875,0.5083065032958984,61.73360061645508,0.24991381168365479,61.48368835449219,0.2366253137588501,180000
0.5472393035888672,-63.640052795410156,0.6764682531356812,-94.09087371826172,0.4154704213142395,63.53636932373047,0.28999507427215576,63.246376037597656,0.2229011058807373,200000
